#{"t_start": 1733274618.171013, "env_id": "BipedalWalker-v3"}
r,l,t
283.010226,1041,643.606369
291.33557,968,644.94133
284.569466,1048,645.469873
290.171275,991,646.651321
285.598655,1067,647.164155
290.309536,980,648.390334
290.994006,979,648.82737
284.62836,1055,651.802876
288.21511,1026,652.245039
116.377531,827,653.239866
-113.10128,133,653.294271
-112.830028,96,653.336039
290.771199,973,653.748262
287.033559,1017,654.846718
292.028714,975,655.272456
289.358825,1003,656.306611
290.652537,1013,656.765962
292.01197,970,657.789085
286.887112,1041,658.242466
288.881424,992,661.653503
286.756017,1052,662.156963
290.880428,1008,663.28123
291.61271,996,663.749746
286.795563,1058,664.959485
82.966347,932,665.375953
290.835408,998,666.45097
286.876718,1057,666.892971
289.236344,1021,667.944076
285.58425,1077,668.390656
287.954564,1017,671.29812
286.393019,1023,671.809219
287.488153,1035,672.935136
9.272237,509,673.143486
284.720289,1056,673.579637
288.744968,1007,674.600758
69.103514,653,674.888808
286.847997,1039,675.916212
286.507625,1039,676.362855
286.945736,1025,677.392742
282.442205,1091,679.677709
280.533304,1122,680.796003
285.553547,1055,681.218735
286.216358,1046,682.220553
286.289547,1033,682.639292
287.671833,1012,683.7001
289.691558,1006,684.129306
287.894465,1006,685.222513
286.318918,1052,685.639254
288.041862,1008,686.590539
289.867438,989,688.695542
286.676183,1023,689.678808
286.339742,1022,690.103977
287.440494,1041,691.159688
287.514221,1002,691.580681
288.056276,1008,692.568637
286.114201,1046,693.001964
284.339398,1059,694.046055
286.060012,1036,694.457011
282.804481,1095,697.270452
282.306983,1090,697.703492
286.23775,1022,698.675601
284.989242,1016,699.114264
142.1894,883,700.065563
288.262278,1004,700.468868
288.63048,998,701.451372
-87.248397,131,701.503768
288.09346,990,701.902189
-70.698926,238,702.566458
289.859672,977,702.971236
47.399656,628,703.218317
288.802066,997,705.923043
285.353356,1018,706.340112
289.368611,983,707.295062
289.311737,976,707.79955
286.526082,992,708.85365
-112.998056,83,708.890286
289.355367,967,709.319176
